timestamp,adc_value,status_value
2025-07-15T00:41:03.793431,0,150
2025-07-15T00:41:03.893327,0,150
2025-07-15T00:41:03.993322,0,150
2025-07-15T00:41:04.093335,0,150
2025-07-15T00:41:04.193340,0,150
2025-07-15T00:41:04.293415,0,150
2025-07-15T00:41:04.393365,0,150
2025-07-15T00:41:04.493341,0,150
2025-07-15T00:41:04.593366,0,150
2025-07-15T00:41:04.693374,0,150
2025-07-15T00:41:04.793407,0,150
2025-07-15T00:41:04.893397,0,150
2025-07-15T00:41:04.993396,0,150
2025-07-15T00:41:05.093387,0,150
2025-07-15T00:41:05.193394,0,150
2025-07-15T00:41:05.293516,18,150
2025-07-15T00:41:05.393320,37,150
2025-07-15T00:41:05.493345,93,150
2025-07-15T00:41:05.593388,91,150
2025-07-15T00:41:05.693528,71,150
2025-07-15T00:41:05.793529,94,150
2025-07-15T00:41:05.893399,122,150
2025-07-15T00:41:05.993427,154,150
2025-07-15T00:41:06.093581,170,150
2025-07-15T00:41:06.193422,176,150
2025-07-15T00:41:06.293541,154,150
2025-07-15T00:41:06.393585,217,150
2025-07-15T00:41:06.493467,220,150
2025-07-15T00:41:06.593523,235,150
2025-07-15T00:41:06.693450,172,150
2025-07-15T00:41:06.793712,106,150
2025-07-15T00:41:06.893718,190,150
2025-07-15T00:41:06.993764,167,150
2025-07-15T00:41:07.093644,97,150
2025-07-15T00:41:07.193643,31,150
2025-07-15T00:41:07.293607,0,150
2025-07-15T00:41:07.393493,86,150
2025-07-15T00:41:07.493746,92,150
2025-07-15T00:41:07.593674,81,150
2025-07-15T00:41:07.693673,58,150
2025-07-15T00:41:07.793680,87,150
2025-07-15T00:41:07.893681,86,150
2025-07-15T00:41:07.993783,103,150
2025-07-15T00:41:08.093939,160,150
2025-07-15T00:41:08.193687,90,150
2025-07-15T00:41:08.293711,80,150
2025-07-15T00:41:08.393720,78,150
2025-07-15T00:41:08.493730,53,150
2025-07-15T00:41:08.593892,77,150
2025-07-15T00:41:08.693717,55,150
2025-07-15T00:41:08.793751,75,150
2025-07-15T00:41:08.893557,71,150
2025-07-15T00:41:08.993769,59,150
2025-07-15T00:41:09.093662,67,150
2025-07-15T00:41:09.193790,42,150
2025-07-15T00:41:09.293784,64,150
2025-07-15T00:41:09.393538,33,150
2025-07-15T00:41:09.493799,25,150
2025-07-15T00:41:09.593874,19,150
2025-07-15T00:41:09.693752,6,150
2025-07-15T00:41:09.793800,91,150
2025-07-15T00:41:09.893742,0,150
2025-07-15T00:41:09.993769,0,150
2025-07-15T00:41:10.093820,0,150
2025-07-15T00:41:10.193768,0,150
2025-07-15T00:41:10.293521,0,150
2025-07-15T00:41:10.393523,0,150
2025-07-15T00:41:10.493798,0,150
2025-07-15T00:41:10.593821,0,150
2025-07-15T00:41:10.693811,0,150
2025-07-15T00:41:10.793790,0,150
2025-07-15T00:41:10.893811,0,150
2025-07-15T00:41:10.993814,0,150
2025-07-15T00:41:11.093834,0,150
2025-07-15T00:41:11.193545,0,150
2025-07-15T00:41:11.293557,0,150
2025-07-15T00:41:11.393780,121,150
2025-07-15T00:41:11.494078,309,150
2025-07-15T00:41:11.594066,528,150
2025-07-15T00:41:11.694086,721,150
2025-07-15T00:41:11.794197,1010,150
2025-07-15T00:41:11.894215,1271,150
2025-07-15T00:41:11.994208,1366,150
2025-07-15T00:41:12.094219,1521,150
2025-07-15T00:41:12.194219,1783,150
2025-07-15T00:41:12.294239,2081,150
2025-07-15T00:41:12.394243,2159,150
2025-07-15T00:41:12.494240,2207,150
2025-07-15T00:41:12.594235,2479,150
2025-07-15T00:41:12.694249,2739,150
2025-07-15T00:41:12.794250,2867,150
2025-07-15T00:41:12.894238,4095,150
2025-07-15T00:41:12.994248,4095,150
2025-07-15T00:41:13.094251,4095,150
2025-07-15T00:41:13.194250,4095,150
2025-07-15T00:41:13.294264,3952,150
2025-07-15T00:41:13.393979,3034,150
2025-07-15T00:41:13.494263,2874,150
2025-07-15T00:41:13.594262,2150,150
2025-07-15T00:41:13.694265,1297,150
2025-07-15T00:41:13.794210,678,150
2025-07-15T00:41:13.893942,210,150
2025-07-15T00:41:13.994037,1017,150
2025-07-15T00:41:14.093765,0,150
2025-07-15T00:41:14.194034,0,150
2025-07-15T00:41:14.294156,0,150
2025-07-15T00:41:14.394038,0,150
2025-07-15T00:41:14.493949,0,150
2025-07-15T00:41:14.594081,0,150
2025-07-15T00:41:14.694054,0,150
2025-07-15T00:41:14.793858,0,150
2025-07-15T00:41:14.894120,0,150
2025-07-15T00:41:14.994116,0,150
2025-07-15T00:41:15.094131,0,150
2025-07-15T00:41:15.194121,0,150
2025-07-15T00:41:15.294131,0,150
2025-07-15T00:41:15.393834,0,150
2025-07-15T00:41:15.494147,0,150
2025-07-15T00:41:15.594156,0,150
2025-07-15T00:41:15.694156,0,150
2025-07-15T00:41:15.794109,0,150
2025-07-15T00:41:15.894214,0,150
2025-07-15T00:41:15.994167,0,150
2025-07-15T00:41:16.094085,0,150
2025-07-15T00:41:16.193863,0,150
2025-07-15T00:41:16.294173,0,150
2025-07-15T00:41:16.394274,0,150
2025-07-15T00:41:16.494215,0,150
2025-07-15T00:41:16.594193,0,150
2025-07-15T00:41:16.694187,0,150
2025-07-15T00:41:16.794217,0,150
2025-07-15T00:41:16.894213,0,150
2025-07-15T00:41:16.994206,0,150
2025-07-15T00:41:17.094216,0,150
2025-07-15T00:41:17.194214,0,150
2025-07-15T00:41:17.294220,0,150
2025-07-15T00:41:17.394059,0,150
2025-07-15T00:41:17.494195,0,150
2025-07-15T00:41:17.594282,0,150
2025-07-15T00:41:17.694288,0,150
2025-07-15T00:41:17.794268,0,150
2025-07-15T00:41:17.894274,0,150
2025-07-15T00:41:17.994280,0,150
2025-07-15T00:41:18.094291,0,150
2025-07-15T00:41:18.194285,0,150
2025-07-15T00:41:18.294284,0,150
2025-07-15T00:41:18.394303,0,150
2025-07-15T00:41:18.494230,0,150
2025-07-15T00:41:18.594306,0,150
2025-07-15T00:41:18.694334,0,150
2025-07-15T00:41:18.794126,0,150
2025-07-15T00:41:18.894326,0,150
2025-07-15T00:41:18.994191,0,150
2025-07-15T00:41:19.094360,0,150
2025-07-15T00:41:19.194337,0,150
2025-07-15T00:41:19.294364,0,150
2025-07-15T00:41:19.394350,0,150
2025-07-15T00:41:19.494361,0,150
2025-07-15T00:41:19.594395,0,150
2025-07-15T00:41:19.694399,0,150
2025-07-15T00:41:19.794227,0,150
2025-07-15T00:41:19.894388,0,150
2025-07-15T00:41:19.994230,0,150
2025-07-15T00:41:20.094551,0,150
2025-07-15T00:41:20.194432,0,150
2025-07-15T00:41:20.294436,0,150
2025-07-15T00:41:20.394203,0,150
2025-07-15T00:41:20.494103,0,150
2025-07-15T00:41:20.594257,48,150
2025-07-15T00:41:20.694301,29,150
2025-07-15T00:41:20.794313,29,150
2025-07-15T00:41:20.894295,51,150
2025-07-15T00:41:20.994340,80,150
2025-07-15T00:41:21.094307,80,150
2025-07-15T00:41:21.194345,99,150
2025-07-15T00:41:21.294526,87,150
2025-07-15T00:41:21.394292,67,150
2025-07-15T00:41:21.494417,90,150
2025-07-15T00:41:21.594590,80,150
2025-07-15T00:41:21.694467,0,150
2025-07-15T00:41:21.794498,83,150
2025-07-15T00:41:21.894601,91,150
2025-07-15T00:41:21.994525,96,150
2025-07-15T00:41:22.094338,97,150
2025-07-15T00:41:22.194502,102,150
2025-07-15T00:41:22.294643,97,150
2025-07-15T00:41:22.394565,82,150
2025-07-15T00:41:22.494697,64,150
2025-07-15T00:41:22.594354,59,150
2025-07-15T00:41:22.694447,48,150
2025-07-15T00:41:22.794346,4,150
2025-07-15T00:41:22.894511,85,150
2025-07-15T00:41:22.994378,34,150
2025-07-15T00:41:23.094458,17,150
2025-07-15T00:41:23.194405,19,150
2025-07-15T00:41:23.294536,47,150
2025-07-15T00:41:23.394801,31,150
2025-07-15T00:41:23.495126,43,150
2025-07-15T00:41:23.594462,49,150
2025-07-15T00:41:23.694491,64,150
2025-07-15T00:41:23.794485,48,150
2025-07-15T00:41:23.894568,0,150
2025-07-15T00:41:23.994451,59,150
2025-07-15T00:41:24.094474,62,150
2025-07-15T00:41:24.194735,52,150
2025-07-15T00:41:24.294542,38,150
2025-07-15T00:41:24.394478,19,150
2025-07-15T00:41:24.494709,33,150
2025-07-15T00:41:24.594506,19,150
2025-07-15T00:41:24.694494,0,150
2025-07-15T00:41:24.794450,5,150
2025-07-15T00:41:24.894473,0,150
2025-07-15T00:41:24.994514,0,150
2025-07-15T00:41:25.094492,0,150
2025-07-15T00:41:25.194508,0,150
2025-07-15T00:41:25.294549,0,150
2025-07-15T00:41:25.394902,0,150
2025-07-15T00:41:25.494831,0,150
2025-07-15T00:41:25.594826,0,150
2025-07-15T00:41:25.694776,0,150
2025-07-15T00:41:25.794565,0,150
2025-07-15T00:41:25.894947,0,150
2025-07-15T00:41:25.994809,0,150
2025-07-15T00:41:26.094573,0,150
2025-07-15T00:41:26.194553,0,150
2025-07-15T00:41:26.294813,0,150
2025-07-15T00:41:26.394943,0,150
2025-07-15T00:41:26.494536,0,150
2025-07-15T00:41:26.594533,0,150
2025-07-15T00:41:26.694879,6,150
2025-07-15T00:41:26.795154,0,150
2025-07-15T00:41:26.894878,30,150
2025-07-15T00:41:26.994758,35,150
2025-07-15T00:41:27.095052,98,150
2025-07-15T00:41:27.195165,100,150
2025-07-15T00:41:27.295276,21,150
2025-07-15T00:41:27.394929,100,150
2025-07-15T00:41:27.494867,115,150
2025-07-15T00:41:27.594820,144,150
2025-07-15T00:41:27.694877,171,150
2025-07-15T00:41:27.794914,128,150
2025-07-15T00:41:27.894883,165,150
2025-07-15T00:41:27.994793,190,150
2025-07-15T00:41:28.094887,176,150
2025-07-15T00:41:28.194915,163,150
2025-07-15T00:41:28.294916,146,150
2025-07-15T00:41:28.394865,176,150
2025-07-15T00:41:28.494989,175,150
2025-07-15T00:41:28.594915,170,150
2025-07-15T00:41:28.695047,53,150
2025-07-15T00:41:28.795017,145,150
2025-07-15T00:41:28.894936,141,150
2025-07-15T00:41:28.995032,135,150
2025-07-15T00:41:29.094983,146,150
2025-07-15T00:41:29.194843,19,150
2025-07-15T00:41:29.294685,2,150
2025-07-15T00:41:29.394918,28,150
2025-07-15T00:41:29.494845,18,150
2025-07-15T00:41:29.594853,37,150
2025-07-15T00:41:29.694809,0,150
2025-07-15T00:41:29.794779,0,150
2025-07-15T00:41:29.894691,0,150
2025-07-15T00:41:29.994820,0,150
2025-07-15T00:41:30.095221,0,150
2025-07-15T00:41:30.195142,0,150
2025-07-15T00:41:30.295140,0,150
2025-07-15T00:41:30.394910,0,150
2025-07-15T00:41:30.494845,0,150
2025-07-15T00:41:30.594852,0,150
2025-07-15T00:41:30.694860,0,150
2025-07-15T00:41:30.794944,0,150
2025-07-15T00:41:30.894873,0,150
2025-07-15T00:41:30.994881,0,150
2025-07-15T00:41:31.094887,0,150
2025-07-15T00:41:31.195102,0,150
2025-07-15T00:41:31.295217,0,150
2025-07-15T00:41:31.395201,0,150
2025-07-15T00:41:31.495212,0,150
2025-07-15T00:41:31.595236,0,150
2025-07-15T00:41:31.695045,0,150
2025-07-15T00:41:31.795015,0,150
2025-07-15T00:41:31.894942,0,150
2025-07-15T00:41:31.995267,0,150
2025-07-15T00:41:32.095227,0,150
2025-07-15T00:41:32.195294,0,150
2025-07-15T00:41:32.295278,0,150
2025-07-15T00:41:32.395277,0,150
2025-07-15T00:41:32.495231,0,150
2025-07-15T00:41:32.595094,0,150
2025-07-15T00:41:32.695341,0,150
2025-07-15T00:41:32.795271,0,150
2025-07-15T00:41:32.895286,0,150
2025-07-15T00:41:32.995281,0,150
2025-07-15T00:41:33.095264,0,150
2025-07-15T00:41:33.195043,0,150
2025-07-15T00:41:33.295511,33,150
2025-07-15T00:41:33.395288,0,150
2025-07-15T00:41:33.495276,0,150
2025-07-15T00:41:33.595355,46,150
2025-07-15T00:41:33.695407,43,150
2025-07-15T00:41:33.795494,68,150
2025-07-15T00:41:33.895431,97,150
2025-07-15T00:41:33.995428,75,150
2025-07-15T00:41:34.095433,93,150
2025-07-15T00:41:34.195440,96,150
2025-07-15T00:41:34.295563,192,150
2025-07-15T00:41:34.395473,33,150
2025-07-15T00:41:34.495567,113,150
2025-07-15T00:41:34.595382,112,150
2025-07-15T00:41:34.695708,159,150
2025-07-15T00:41:34.795385,109,150
2025-07-15T00:41:34.895362,111,150
2025-07-15T00:41:34.995612,109,150
2025-07-15T00:41:35.095404,107,150
2025-07-15T00:41:35.195518,89,150
2025-07-15T00:41:35.295509,66,150
2025-07-15T00:41:35.395651,78,150
2025-07-15T00:41:35.495528,80,150
2025-07-15T00:41:35.595510,35,150
2025-07-15T00:41:35.695772,141,150
2025-07-15T00:41:35.795547,15,150
2025-07-15T00:41:35.895443,0,150
2025-07-15T00:41:35.995419,0,150
2025-07-15T00:41:36.095468,0,150
2025-07-15T00:41:36.195493,0,150
2025-07-15T00:41:36.295506,0,150
2025-07-15T00:41:36.395596,0,150
2025-07-15T00:41:36.495500,0,150
2025-07-15T00:41:36.595517,0,150
2025-07-15T00:41:36.695505,0,150
2025-07-15T00:41:36.795524,0,150
2025-07-15T00:41:36.895598,0,150
2025-07-15T00:41:36.995270,0,150
2025-07-15T00:41:37.095566,0,150
2025-07-15T00:41:37.195356,0,150
2025-07-15T00:41:37.295564,0,150
2025-07-15T00:41:37.395580,0,150
2025-07-15T00:41:37.495573,0,150
2025-07-15T00:41:37.595454,0,150
2025-07-15T00:41:37.695595,0,150
2025-07-15T00:41:37.795602,0,150
2025-07-15T00:41:37.895599,0,150
2025-07-15T00:41:37.997819,30,150
2025-07-15T00:41:38.095828,523,150
2025-07-15T00:41:38.195830,956,150
2025-07-15T00:41:38.295934,1424,150
2025-07-15T00:41:38.395942,1716,150
2025-07-15T00:41:38.495935,1904,150
2025-07-15T00:41:38.596024,2066,150
2025-07-15T00:41:38.695947,2159,150
2025-07-15T00:41:38.795841,996,150
2025-07-15T00:41:38.895933,1294,150
2025-07-15T00:41:38.995698,1529,150
2025-07-15T00:41:39.096010,1923,150
2025-07-15T00:41:39.196041,2304,150
2025-07-15T00:41:39.296033,2289,150
2025-07-15T00:41:39.396236,2763,150
2025-07-15T00:41:39.496256,3223,150
2025-07-15T00:41:39.596007,3859,150
2025-07-15T00:41:39.696184,4085,150
2025-07-15T00:41:39.796052,4095,150
2025-07-15T00:41:39.896064,1377,150
2025-07-15T00:41:39.996077,2894,150
2025-07-15T00:41:40.096086,4095,150
2025-07-15T00:41:40.196287,4095,150
2025-07-15T00:41:40.295825,4095,150
2025-07-15T00:41:40.396115,2101,150
2025-07-15T00:41:40.496100,4095,150
2025-07-15T00:41:40.596121,4095,150
2025-07-15T00:41:40.696183,4095,150
2025-07-15T00:41:40.796147,1046,150
2025-07-15T00:41:40.896036,880,150
2025-07-15T00:41:40.996042,464,150
2025-07-15T00:41:41.096056,529,150
2025-07-15T00:41:41.196101,688,150
2025-07-15T00:41:41.296074,688,150
2025-07-15T00:41:41.396073,652,150
2025-07-15T00:41:41.496069,704,150
2025-07-15T00:41:41.596183,1023,150
2025-07-15T00:41:41.696100,854,150
2025-07-15T00:41:41.796086,799,150
2025-07-15T00:41:41.896103,663,150
2025-07-15T00:41:41.996110,703,150
2025-07-15T00:41:42.095881,581,150
2025-07-15T00:41:42.196120,468,150
2025-07-15T00:41:42.296136,319,150
2025-07-15T00:41:42.396143,291,150
2025-07-15T00:41:42.496141,272,150
2025-07-15T00:41:42.595911,246,150
2025-07-15T00:41:42.696151,112,150
2025-07-15T00:41:42.796056,31,150
2025-07-15T00:41:42.895933,0,150
2025-07-15T00:41:42.995916,0,150
2025-07-15T00:41:43.095863,0,150
2025-07-15T00:41:43.195667,0,150
2025-07-15T00:41:43.295933,0,150
2025-07-15T00:41:43.395938,0,150
2025-07-15T00:41:43.495908,0,150
2025-07-15T00:41:43.595940,0,150
2025-07-15T00:41:43.695931,0,150
2025-07-15T00:41:43.795988,0,150
2025-07-15T00:41:43.896016,0,150
2025-07-15T00:41:43.995754,0,150
2025-07-15T00:41:44.096102,14,150
2025-07-15T00:41:44.196118,20,150
2025-07-15T00:41:44.295840,20,150
2025-07-15T00:41:44.396010,0,150
2025-07-15T00:41:44.495900,55,150
2025-07-15T00:41:44.595841,16,150
2025-07-15T00:41:44.696052,1,150
2025-07-15T00:41:44.796175,16,150
2025-07-15T00:41:44.896115,9,150
2025-07-15T00:41:44.996111,0,150
2025-07-15T00:41:45.096108,0,150
2025-07-15T00:41:45.196199,16,150
2025-07-15T00:41:45.296232,15,150
2025-07-15T00:41:45.396316,32,150
2025-07-15T00:41:45.496213,48,150
2025-07-15T00:41:45.596038,42,150
2025-07-15T00:41:45.696238,37,150
2025-07-15T00:41:45.796217,59,150
2025-07-15T00:41:45.896312,65,150
2025-07-15T00:41:45.996004,76,150
2025-07-15T00:41:46.096241,48,150
2025-07-15T00:41:46.196302,48,150
2025-07-15T00:41:46.296257,59,150
2025-07-15T00:41:46.396288,46,150
2025-07-15T00:41:46.496081,77,150
2025-07-15T00:41:46.596201,3,150
2025-07-15T00:41:46.696275,78,150
2025-07-15T00:41:46.796283,16,150
2025-07-15T00:41:46.896255,0,150
2025-07-15T00:41:46.996220,0,150
2025-07-15T00:41:47.096205,0,150
2025-07-15T00:41:47.196208,0,150
2025-07-15T00:41:47.296213,0,150
2025-07-15T00:41:47.396230,0,150
2025-07-15T00:41:47.496067,0,150
2025-07-15T00:41:47.596220,0,150
2025-07-15T00:41:47.696258,0,150
2025-07-15T00:41:47.796260,0,150
2025-07-15T00:41:47.896266,3,150
2025-07-15T00:41:47.996262,0,150
2025-07-15T00:41:48.096357,45,150
2025-07-15T00:41:48.196369,71,150
2025-07-15T00:41:48.296512,90,150
2025-07-15T00:41:48.396478,141,150
2025-07-15T00:41:48.496489,115,150
2025-07-15T00:41:48.596626,153,150
2025-07-15T00:41:48.696463,159,150
2025-07-15T00:41:48.796524,270,150
2025-07-15T00:41:48.896520,230,150
2025-07-15T00:41:48.996535,222,150
2025-07-15T00:41:49.096623,113,150
2025-07-15T00:41:49.196555,112,150
2025-07-15T00:41:49.296559,112,150
2025-07-15T00:41:49.396296,65,150
2025-07-15T00:41:49.496364,0,150
2025-07-15T00:41:49.596363,0,150
2025-07-15T00:41:49.696356,0,150
2025-07-15T00:41:49.796343,0,150
2025-07-15T00:41:49.896372,0,150
2025-07-15T00:41:49.996373,0,150
2025-07-15T00:41:50.096391,0,150
2025-07-15T00:41:50.196391,0,150
2025-07-15T00:41:50.296405,0,150
2025-07-15T00:41:50.396474,0,150
2025-07-15T00:41:50.496405,0,150
2025-07-15T00:41:50.596520,0,150
2025-07-15T00:41:50.696205,0,150
2025-07-15T00:41:50.796426,0,150
2025-07-15T00:41:50.896438,0,150
2025-07-15T00:41:50.996439,0,150
2025-07-15T00:41:51.096504,0,150
2025-07-15T00:41:51.196738,273,150
2025-07-15T00:41:51.296670,651,150
2025-07-15T00:41:51.396777,1360,150
2025-07-15T00:41:51.496420,2101,150
2025-07-15T00:41:51.596789,2330,150
2025-07-15T00:41:51.696785,3283,150
2025-07-15T00:41:51.796920,3790,150
2025-07-15T00:41:51.896808,4095,150
2025-07-15T00:41:51.996810,4095,150
2025-07-15T00:41:52.096814,4095,150
2025-07-15T00:41:52.196817,4095,150
2025-07-15T00:41:52.296911,4095,150
2025-07-15T00:41:52.396799,4095,150
2025-07-15T00:41:52.496637,4095,150
2025-07-15T00:41:52.596844,4095,150
2025-07-15T00:41:52.696854,2640,150
2025-07-15T00:41:52.796627,1511,150
2025-07-15T00:41:52.896743,634,150
2025-07-15T00:41:52.996657,0,150
2025-07-15T00:41:53.096397,0,150
2025-07-15T00:41:53.196634,0,150
2025-07-15T00:41:53.296595,0,150
2025-07-15T00:41:53.396598,0,150
2025-07-15T00:41:53.496601,0,150
2025-07-15T00:41:53.596609,0,150
2025-07-15T00:41:53.696627,0,150
2025-07-15T00:41:53.796633,0,150
2025-07-15T00:41:53.896629,0,150
2025-07-15T00:41:53.996487,0,150
2025-07-15T00:41:54.096653,0,150
2025-07-15T00:41:54.196659,0,150
2025-07-15T00:41:54.296810,0,150
2025-07-15T00:41:54.396678,0,150
2025-07-15T00:41:54.496738,0,150
2025-07-15T00:41:54.596668,0,150
2025-07-15T00:41:54.696719,0,150
2025-07-15T00:41:54.796809,0,150
2025-07-15T00:41:54.896715,0,150
2025-07-15T00:41:54.996710,0,150
2025-07-15T00:41:55.096721,0,150
2025-07-15T00:41:55.196720,0,150
2025-07-15T00:41:55.296775,0,150
2025-07-15T00:41:55.396748,0,150
2025-07-15T00:41:55.496746,0,150
2025-07-15T00:41:55.596742,0,150
2025-07-15T00:41:55.696761,0,150
2025-07-15T00:41:55.796771,0,150
2025-07-15T00:41:55.896776,0,150
2025-07-15T00:41:55.996787,0,150
2025-07-15T00:41:56.096735,0,150
2025-07-15T00:41:56.196794,0,150
2025-07-15T00:41:56.296787,0,150
2025-07-15T00:41:56.396933,0,150
2025-07-15T00:41:56.496806,0,150
2025-07-15T00:41:56.596805,0,150
2025-07-15T00:41:56.696582,0,150
2025-07-15T00:41:56.796802,0,150
2025-07-15T00:41:56.896918,15,150
2025-07-15T00:41:56.996904,57,150
2025-07-15T00:41:57.096805,0,150
2025-07-15T00:41:57.196813,75,150
2025-07-15T00:41:57.297210,80,150
2025-07-15T00:41:57.397234,78,150
2025-07-15T00:41:57.497142,89,150
2025-07-15T00:41:57.597018,87,150
2025-07-15T00:41:57.697118,158,150
2025-07-15T00:41:57.797016,73,150
2025-07-15T00:41:57.897013,75,150
2025-07-15T00:41:57.997087,80,150
2025-07-15T00:41:58.096727,85,150
2025-07-15T00:41:58.197070,86,150
2025-07-15T00:41:58.296745,64,150
2025-07-15T00:41:58.397069,64,150
2025-07-15T00:41:58.497125,43,150
2025-07-15T00:41:58.597103,50,150
2025-07-15T00:41:58.697101,31,150
2025-07-15T00:41:58.797088,41,150
2025-07-15T00:41:58.897111,39,150
2025-07-15T00:41:58.997111,39,150
2025-07-15T00:41:59.097127,52,150
2025-07-15T00:41:59.197136,53,150
2025-07-15T00:41:59.297131,99,150
2025-07-15T00:41:59.397133,48,150
2025-07-15T00:41:59.497142,48,150
2025-07-15T00:41:59.597247,48,150
2025-07-15T00:41:59.696800,0,150
2025-07-15T00:41:59.797156,34,150
2025-07-15T00:41:59.897179,29,150
2025-07-15T00:41:59.997072,2,150
2025-07-15T00:42:00.097088,2,150
2025-07-15T00:42:00.197104,4,150
2025-07-15T00:42:00.297090,0,150
2025-07-15T00:42:00.397091,0,150
2025-07-15T00:42:00.497107,0,150
2025-07-15T00:42:00.597202,16,150
2025-07-15T00:42:00.697126,0,150
2025-07-15T00:42:00.797127,0,150
2025-07-15T00:42:00.896905,0,150
2025-07-15T00:42:00.997359,31,150
2025-07-15T00:42:01.097220,16,150
2025-07-15T00:42:01.197322,9,150
2025-07-15T00:42:01.297006,16,150
2025-07-15T00:42:01.397231,19,150
2025-07-15T00:42:01.497035,59,150
2025-07-15T00:42:01.597241,47,150
2025-07-15T00:42:01.697398,30,150
2025-07-15T00:42:01.797280,48,150
2025-07-15T00:42:01.897283,35,150
2025-07-15T00:42:01.997059,81,150
2025-07-15T00:42:02.097282,43,150
2025-07-15T00:42:02.197360,47,150
2025-07-15T00:42:02.297280,55,150
2025-07-15T00:42:02.397086,63,150
2025-07-15T00:42:02.497290,67,150
2025-07-15T00:42:02.597314,82,150
2025-07-15T00:42:02.697346,59,150
2025-07-15T00:42:02.797556,178,150
2025-07-15T00:42:02.897333,61,150
2025-07-15T00:42:02.997237,4,150
2025-07-15T00:42:03.097280,3,150
2025-07-15T00:42:03.197353,29,150
2025-07-15T00:42:03.297359,16,150
2025-07-15T00:42:03.397365,53,150
2025-07-15T00:42:03.497466,112,150
2025-07-15T00:42:03.597473,128,150
2025-07-15T00:42:03.697485,164,150
2025-07-15T00:42:03.797481,137,150
2025-07-15T00:42:03.897488,112,150
2025-07-15T00:42:03.997504,112,150
2025-07-15T00:42:04.097504,102,150
2025-07-15T00:42:04.197510,107,150
2025-07-15T00:42:04.297482,48,150
2025-07-15T00:42:04.397434,47,150
2025-07-15T00:42:04.497427,19,150
2025-07-15T00:42:04.597608,0,150
2025-07-15T00:42:04.697342,0,150
2025-07-15T00:42:04.797474,0,150
2025-07-15T00:42:04.897368,0,150
2025-07-15T00:42:04.997370,0,150
2025-07-15T00:42:05.097370,0,150
2025-07-15T00:42:05.197428,0,150
2025-07-15T00:42:05.297443,0,150
2025-07-15T00:42:05.397395,0,150
2025-07-15T00:42:05.497395,0,150
2025-07-15T00:42:05.597198,0,150
2025-07-15T00:42:05.697217,0,150
2025-07-15T00:42:05.797200,0,150
2025-07-15T00:42:05.897205,0,150
2025-07-15T00:42:05.997429,0,150
2025-07-15T00:42:06.097435,0,150
2025-07-15T00:42:06.197439,0,150
2025-07-15T00:42:06.297433,0,150
2025-07-15T00:42:06.397600,0,150
2025-07-15T00:42:06.497462,0,150
2025-07-15T00:42:06.597470,0,150
2025-07-15T00:42:06.697475,0,150
2025-07-15T00:42:06.797480,0,150
2025-07-15T00:42:06.897590,0,150
2025-07-15T00:42:06.997488,0,150
2025-07-15T00:42:07.097499,0,150
2025-07-15T00:42:07.197502,0,150
2025-07-15T00:42:07.297492,0,150
2025-07-15T00:42:07.397567,0,150
2025-07-15T00:42:07.497525,0,150
2025-07-15T00:42:07.597532,0,150
2025-07-15T00:42:07.697535,0,150
2025-07-15T00:42:07.797544,0,150
2025-07-15T00:42:07.897544,0,150
2025-07-15T00:42:07.997534,0,150
2025-07-15T00:42:08.097559,0,150
2025-07-15T00:42:08.197573,0,150
2025-07-15T00:42:08.297575,0,150
2025-07-15T00:42:08.397580,0,150
2025-07-15T00:42:08.497708,0,150
2025-07-15T00:42:08.597590,0,150
2025-07-15T00:42:08.697596,0,150
2025-07-15T00:42:08.797615,0,150
2025-07-15T00:42:08.897603,0,150
2025-07-15T00:42:08.997706,0,150
2025-07-15T00:42:09.097613,0,150
2025-07-15T00:42:09.197634,0,150
2025-07-15T00:42:09.297639,0,150
2025-07-15T00:42:09.397645,0,150
2025-07-15T00:42:09.497542,0,150
2025-07-15T00:42:09.597665,0,150
2025-07-15T00:42:09.697656,0,150
2025-07-15T00:42:09.797536,0,150
2025-07-15T00:42:09.897661,0,150
2025-07-15T00:42:09.997423,0,150
2025-07-15T00:42:10.097457,0,150
2025-07-15T00:42:10.197670,0,150
2025-07-15T00:42:10.297699,0,150
2025-07-15T00:42:10.397710,0,150
2025-07-15T00:42:10.498006,835,150
2025-07-15T00:42:10.598121,1392,150
2025-07-15T00:42:10.698144,831,150
2025-07-15T00:42:10.797990,560,150
2025-07-15T00:42:10.897811,1077,150
2025-07-15T00:42:10.998090,1477,150
2025-07-15T00:42:11.098095,1515,150
2025-07-15T00:42:11.198104,1746,150
2025-07-15T00:42:11.298115,2487,150
2025-07-15T00:42:11.398126,2960,150
2025-07-15T00:42:11.498121,2271,150
2025-07-15T00:42:11.598124,1892,150
2025-07-15T00:42:11.698122,2496,150
2025-07-15T00:42:11.798147,2720,150
2025-07-15T00:42:11.898137,3280,150
2025-07-15T00:42:11.998153,3670,150
2025-07-15T00:42:12.098162,3391,150
2025-07-15T00:42:12.198153,3941,150
2025-07-15T00:42:12.298243,4095,150
2025-07-15T00:42:12.398180,4095,150
2025-07-15T00:42:12.498178,4095,150
2025-07-15T00:42:12.598191,4095,150
2025-07-15T00:42:12.698179,4095,150
2025-07-15T00:42:12.798255,3701,150
2025-07-15T00:42:12.898224,4095,150
2025-07-15T00:42:12.998209,4095,150
2025-07-15T00:42:13.098211,4095,150
